0.880426874,18.78151261
1.680814941,24.85294118
4.202037351,18.52941176
7.563667233,20.80882353
10.98132428,25.23529412
11.20543294,21.17647059
14.28692699,24.85294118
14.08682998,20.04201681
17.52849867,24.89495798
17.81663837,21.44117647
21.01018676,24.375
24.09168081,24.26470588
25.77249576,19.90808824
28.85398981,22.05882353
30.25466893,17.05882353
32.21561969,21.02941176
33.61629881,18.19852941
36.69779287,19.81617647
40.05942275,20.58823529
43.22095561,22.87815126
44.10138249,18.27731092
46.91001698,25.02673797
47.06281834,20.44117647
50.27164686,26.87165775
51.26485569,35
53.58234295,28.87700535
54.06621392,22.27941176
55.18675722,19.96323529
56.99490662,31.88502674
57.70797963,25.73529412
59.94906621,33.67647059
61.4770798,25.58823529
61.34974533,18.82352941
64.71137521,27.44117647
64.71137521,21.06617647
64.87945671,17.20588235
67.51273345,133.8235294
67.23259762,38.38235294
67.45670628,31.42941176
68.20033956,120.4812834
68.07300509,91.32352941
68.20033956,62.1657754
68.07300509,26.39705882
68.07300509,21.10294118
68.07300509,16.54411765
68.35314092,128.3823529
68.35314092,112.5
68.35314092,107.2058824
68.35314092,101.9117647
68.35314092,96.61764706
68.35314092,86.02941176
68.35314092,80.73529412
68.35314092,75.44117647
68.35314092,70.14705882
68.35314092,54.26470588
68.35314092,48.97058824
68.35314092,43.85294118
70.87436333,133.6764706
71.37860781,39.08823529
71.15449915,31.2745098
71.59026599,120.2941176
71.7147708,91.76470588
71.64473684,61.21323529
70.31409168,18.30882353
71.7147708,45.23529412
71.99490662,127.9411765
71.99490662,112.0588235
71.99490662,106.7647059
71.99490662,101.4705882
71.7147708,96.61764706
71.99490662,85.58823529
71.99490662,80.29411765
71.99490662,75
71.99490662,69.70588235
71.99490662,53.82352941
71.7147708,48.97058824
72.83531409,134.1176471
73.28353141,30.88235294
94.57385399,32.07352941
94.68590832,133.8529412
94.68590832,119.8897059
94.26570458,105.4411765
94.59252971,91.83823529
94.237691,77.38235294
94.68590832,61.21323529
94.4057725,46.17647059
94.4057725,127.9411765
94.4057725,112.0588235
94.4057725,98.82352941
94.68590832,84.11764706
94.4057725,69.70588235
94.4057725,53.82352941
95.05942275,36.61764706
95.75042445,24.52941176
99.11205433,27.44117647
97.76740238,23.60294118
102.2495756,31.61764706
102.2495756,26.76470588
105.6112054,27.24264706
108.6926995,28.73161765
110.0933786,25.29411765
112.3344652,30.44117647
113.582343,24.6657754
116.5365025,27.20588235
118.721562,21.79411765
120.4584041,29.11764706
121.7190153,24.15441176
123.6672326,32.64705882
126.701431,32.71008403
127.6618967,29.68487395
130.8234295,30.29411765
130.5432937,25.58823529
132.2241087,20.68627451
134.5585739,24.80882353
135.2495756,21.44117647
137.770798,25.41176471
140.9083192,27.27941176
144.5500849,34.89304813
143.7096774,29.66911765
146.5670628,44.20588235
146.7911715,36.10294118
148.9762309,50.29411765
148.7521222,43.01470588
151.2733447,57.64705882
152.3138491,63.84453782
151.4134126,52.38970588
153.2342954,71.13970588
153.5144312,59.55882353
155.6994907,75.30882353
154.0747029,64.85294118
159.0662139,78.44919786
157.9966044,73.97058824
161.3582343,90.73529412
161.0380791,83.19327731
160.7979626,78.97058824
162.9590104,119.7478992
162.852292,100.245098
164.4397284,130.375
163.7860781,115.5882353
163.5993209,108.0882353
163.5993209,90.58823529
166.1205433,121.3235294
166.7368421,99.08823529
166.9609508,-0.098039216
167.8013582,131.3823529
167.8013582,127.7205882
167.8013582,91.32352941
167.8013582,62.07352941
167.8013582,30.30882353
168.0814941,118.4117647
167.8013582,112.5
168.0814941,107.0294118
167.8013582,86.02941176
168.0814941,79.85294118
167.8013582,75.44117647
167.8013582,70.14705882
167.8013582,54.26470588
168.0814941,48.08823529
167.8013582,43.67647059
167.8013582,38.38235294
167.8013582,22.5
168.3216105,16.2605042
167.2410866,11.91176471
167.2410866,6.617647059
169.6502547,123.5294118
169.4821732,103.0147059
169.2020374,96.61764706
170.3225806,0.055147059
171.2393888,130.7406417
171.1629881,90.90441176
171.8505942,77.28609626
171.8505942,61.52406417
171.8505942,45.52139037
171.8505942,29.75935829
171.8353141,14.38235294
171.4431239,118.8235294
171.1629881,112.5
171.1629881,107.2058824
172.2835314,85.29411765
172.0033956,69.44117647
172.0033956,53.55882353
172.0033956,37.67647059
172.0033956,21.79411765
171.7232598,7.830882353
171.4431239,123.0882353
171.4431239,101.9117647
171.4431239,96.61764706
172.6570458,-0.514705882
175.2122241,82.29946524
173.6842105,61.76470588
173.6842105,30
176.2988115,72.89215686
178.7266553,82.10784314
179.5670628,133.6029412
179.6943973,120.3208556
179.4470046,91.82773109
179.6943973,72.9144385
179.8471986,0.330882353
179.8471986,128.2058824
179.9717035,110.0490196
180.1273345,103.3823529
179.8471986,97.5
180.9677419,64.41176471
180.6876061,58.38235294
180.6876061,53.08823529
180.6876061,47.79411765
180.4634975,41.60294118
180.9677419,29.77941176
181.5280136,86.02941176
181.76813,79.72689076
182.9286927,133.9705882
183.2088285,120.6372549
182.9286927,91.32352941
181.8081494,34.85294118
181.8081494,24.26470588
182.3684211,17.09558824
181.8081494,13.67647059
181.8081494,8.382352941
182.6485569,0.931372549
183.713073,104.8235294
183.4889643,75.58823529
184.3293718,61.8627451
184.4974533,44.60294118
184.3293718,29.73529412
184.049236,128.3823529
184.049236,112.5
184.049236,96.61764706
184.8896435,70.65441176
184.3293718,86.02941176
185.1697793,80
185.6900315,54.13865546
185.4499151,134.1176471
185.1697793,121.9852941
184.8896435,117.7941176
185.1697793,91.32352941
186.0101868,1.082887701
186.1222411,38.20588235
186.1222411,22.32352941
186.0101868,15.14705882
186.0101868,9.852941176
186.5704584,62.05882353
186.2903226,46.32352941
186.5704584,30.29411765
187.9711375,73.19117647
188.2512733,68.05147059
187.4108659,78.97058824
188.2512733,0.441176471
191.4883984,71.56862745
190.7724958,66.94852941
191.7529711,91.26838235
192.6534077,105.6302521
192.1731749,97.79411765
192.5933786,82.5
192.4533107,75.88235294
192.7334465,133.5
192.7334465,120.1102941
192.7334465,127.7941176
193.2937182,111.4411765
193.8539898,1.102941176
194.1341256,61.21323529
194.1341256,29.44852941
194.8344652,69.48529412
195.0545719,90.81932773
194.8811545,53.67647059
194.6943973,46.76470588
194.6943973,41.47058824
194.6943973,36.17647059
194.8811545,21.91176471
194.6943973,15
194.6943973,9.705882353
194.6943973,4.632352941
195.7589134,106.2352941
194.9745331,99.55882353
195.8149406,93.08823529
194.9745331,83.67647059
194.9745331,78.38235294
196.3752122,71.98529412
196.655348,134.0294118
196.9354839,-0.073529412
196.9354839,120.5882353
197.7758913,60.88235294
