0,472.8466682
1,473.2944575
2,468.5538074
3,474.7600781
4,474.7633946
5,468.3620052
6,469.0792166
7,469.0349616
8,469.2836112
9,469.286881
10,471.4664706
11,471.5705038
12,469.3006155
13,469.4028258
14,468.8456482
15,468.8489228
16,468.8778823
17,468.9068421
18,468.9358023
19,468.9647628
20,468.9680381
21,469.4367901
22,470.3180498
23,473.4072053
24,472.05099
25,472.2757191
26,471.4104667
27,469.4199303
28,471.8165843
29,471.1238618
30,472.210419
31,470.9925989
32,471.0216472
33,471.0506959
34,471.0797448
35,471.0830097
36,471.1120591
37,471.3735141
38,465.8628545
39,470.1441626
40,470.0743174
41,471.231526
42,474.5465217
43,471.8011919
44,472.2618592
45,472.4638342
46,474.3794557
47,472.6852068
48,476.6381414
49,474.4186537
50,474.2377244
51,474.328001
52,468.2278328
53,478.2037394
54,484.9100548
55,469.8850087
56,482.52013
57,476.2859659
58,476.3569574
59,481.0931159
60,491.0171258
61,486.2441386
62,516.7870515
63,496.0189465
64,354.1132463
65,371.7182946
66,514.8384665
67,452.959064
68,163.9088618
69,139.8527884
70,127.2817761
71,143.8679177
72,107.0983892
73,142.4386084
74,166.7550932
75,168.1779132
76,165.6043012
77,141.9471749
78,151.6975162
79,169.3140147
80,179.1728753
81,181.6621937
82,188.9221023
83,192.1634047
84,197.854143
85,208.5788419
86,211.9576075
87,208.3264674
88,212.1779697
89,208.5912569
90,218.2900992
91,209.8324598
92,205.7263993
93,215.0689128
94,210.1994664
95,212.6643873
96,209.5174223
97,414.5673129
98,420.3729954
99,413.871915
100,409.926534
101,414.4373422
102,414.3035094
103,413.4337572
104,414.2349404
105,414.4264594
106,414.291867
107,415.093341
108,415.036076
109,413.0264519
110,408.7698521
111,408.9163876
112,412.6922258
113,404.8236379
114,413.8056089
115,406.3964013
116,406.0452123
117,404.7924272
118,399.2662989
119,391.2041344
120,389.8020931
121,389.5826056
122,387.6961387
123,374.7908416
124,375.869848
125,368.2669757
126,368.4707856
127,365.1180066
128,360.2222477
129,352.4782273
130,352.5629952
131,344.5439767
132,345.7272567
133,345.7294299
134,342.039729
135,339.8253615
136,339.7769804
137,330.2365048
138,330.4228116
139,329.8039555
140,330.3414369
141,326.8221858
142,313.6715114
143,313.6528104
144,312.6600008
145,305.460482
146,314.7377081
147,306.2377215
148,305.0779257
149,301.4788191
150,297.3037047
151,288.0151305
152,275.3491722
153,275.6829398
154,263.8006451
155,264.4079015
156,255.1492764
157,254.9788541
158,254.8396639
159,208.5915725
160,211.3363876
161,211.2799432
162,207.2272149
163,195.0159094
164,179.7437333
165,97.44932696
166,316.8611643
167,188.7027645
168,77.45975063
169,75.49939885
170,476.7490166
171,144.8679402
172,94.23937917
173,79.51739142
174,110.536537
175,79.15272538
176,63.55785436
177,116.1021821
178,119.2789284
179,131.1974056
180,311.3792006
181,376.1027094
182,92.61803969
183,478.9034338
184,243.2093101
185,62.80358828
186,82.35102538
187,81.83458813
188,106.1680736
189,98.82241967
190,98.82347477
191,111.0443062
192,108.8046996
193,86.2890184
194,363.5804726
195,156.3700419
196,70.81930494
197,178.2130675
198,352.0880202
199,254.7312246
200,94.67314304
201,151.9229695
202,250.3373195
203,77.72982307
204,74.45260372
205,84.13757018
206,69.6880078
207,260.929667
208,95.14320553
209,59.33098633
210,444.4036287
211,146.1866107
212,58.36710333
213,59.32455817
214,76.04868212
215,116.6031553
216,102.3306306
217,165.9677166
218,341.2695799
219,191.5460917
220,71.33070678
221,167.2450277
222,201.0106127
223,210.4466029
224,210.6783869
225,98.35000894
226,128.8882206
227,230.7126017
228,103.2678419
229,159.4408963
230,108.3897047
231,108.1067671
232,145.0096264
233,152.6867758
234,167.517748
235,167.8482648
236,155.2113237
237,117.8623824
238,68.71518631
239,241.9070544
240,211.9635883
241,54.55479588
242,67.394068
243,498.3905976
244,258.9782395
245,62.61905239
246,63.47950607
247,515.4305991
248,271.075065
249,61.20760128
250,66.89712765
251,433.0697073
252,141.0878686
253,83.52103607
254,74.36488943
255,371.5069967
256,227.0516756
257,77.76773667
258,74.4485774
259,313.5216603
260,231.4113229
261,62.80607878
262,112.5184205
263,293.2442985
264,270.6426818
265,67.3798396
266,65.95956622
267,518.6535107
268,272.2854174
269,69.21799404
270,68.34174459
271,427.9140404
272,181.6047554
273,102.0942573
274,76.42164297
275,266.1893592
276,259.2803865
277,144.4681185
278,142.9617499
279,510.5323673
280,243.856302
281,60.26570181
282,84.86696237
283,509.656331
284,245.8957195
285,106.2729325
286,67.31421297
287,450.4026673
288,224.6529028
289,96.65296947
290,69.73424063
291,410.9278229
292,306.2101239
293,83.17333263
294,74.58951547
295,61.50656057
296,79.84725568
297,84.72420314
298,100.2005994
299,98.95193081
300,66.37370665
301,82.72892224
302,68.65560182
303,509.3524273
304,515.3204327
305,78.12927468
306,78.3258096
307,473.3717444
308,232.8811917
309,80.83780383
310,225.1788899
311,409.4582247
312,273.7097223
313,87.52246666
314,126.3529768
315,269.2538486
316,256.3411901
317,116.7037923
318,105.1101601
319,333.2234573
320,116.7890217
321,77.06177657
322,64.47156929
323,519.9684784
324,299.204268
325,77.14944109
326,213.921305
327,278.5860609
328,514.5923302
329,514.5923302
330,514.5923302
