time,vind_kias,vind_keas,vind_mph,prs,tmp,lat,lon,alt_msl,alt_agl,payld,fuel,curr_w,gear1,gear2,gear3
1384.58923,0.49311,0.48914,0.56746,29.61006,-4.9886,42.73728,-73.80426,279.23737,0.30884,123.42001,48.40837,1810.82837,488.44495,674.75482,647.02936
1384.78918,0.49311,0.59703,0.56746,29.61006,-4.9886,42.73728,-73.80426,279.23715,0.30918,123.42001,48.40837,1810.82837,498.37427,674.05859,638.08197
1384.98901,0.69736,0.69891,0.80251,29.61006,-4.9886,42.73728,-73.80426,279.23679,0.30945,123.42001,48.40837,1810.82837,504.02145,679.90979,626.38898
1385.18909,0.69736,0.80664,0.80251,29.61006,-4.9886,42.73728,-73.80426,279.23633,0.30958,123.42001,48.40837,1810.82837,507.63715,685.25159,617.53436
1385.38953,0.8541,0.92186,0.98288,29.61006,-4.9886,42.73728,-73.80426,279.23581,0.30972,123.42001,48.39936,1810.81946,511.39755,690.32849,608.6037
1385.58911,0.98623,1.05764,1.13493,29.61006,-4.9886,42.73728,-73.80426,279.23523,0.3098,123.42001,48.39936,1810.81946,515.28296,696.25476,598.36615
1385.78894,1.20788,1.23329,1.39,29.61006,-4.9886,42.73728,-73.80426,279.23459,0.30991,123.42001,48.39936,1810.81946,514.68805,703.69556,590.32648
1385.98914,1.39474,1.45923,1.60504,29.61006,-4.9886,42.73728,-73.80426,279.23386,0.3099,123.42001,48.39936,1810.81946,510.2135,708.34863,589.09875
1386.18909,1.63548,1.74432,1.88207,29.61007,-4.98859,42.73729,-73.80426,279.23297,0.30981,123.42001,48.39936,1810.81946,505.12845,711.72479,590.27887
1386.38928,1.97246,2.08484,2.26987,29.61007,-4.98859,42.73729,-73.80426,279.23203,0.30955,123.42001,48.38685,1810.80688,500.26111,718.05328,587.93915
1386.5896,2.3649,2.48434,2.72148,29.61007,-4.98859,42.73729,-73.80426,279.23105,0.30912,123.42001,48.38685,1810.80688,494.61487,720.09845,589.13831
1386.78943,2.78949,2.94064,3.21008,29.61007,-4.98859,42.73729,-73.80426,279.23013,0.30863,123.42001,48.38685,1810.80688,489.46539,721.20349,591.4021
1386.98889,3.30793,3.45227,3.80669,29.61007,-4.98859,42.73729,-73.80426,279.22931,0.30803,123.42001,48.38685,1810.80688,484.72836,720.27454,594.78387
1387.18921,3.85137,4.02612,4.43207,29.61007,-4.98859,42.7373,-73.80426,279.22855,0.30749,123.42001,48.38685,1810.80688,481.0361,720.97119,594.91345
1387.38892,4.41057,4.65378,5.0756,29.61007,-4.98858,42.7373,-73.80426,279.22772,0.30709,123.42001,48.37217,1810.79224,477.69324,722.31061,594.41766
1387.58899,5.07695,5.34087,5.84245,29.61007,-4.98858,42.7373,-73.80426,279.22635,0.30731,123.42001,48.37217,1810.79224,470.65057,728.48535,593.33716
1387.78906,5.79282,6.06854,6.66625,29.61007,-4.98858,42.73731,-73.80426,279.22406,0.30856,123.42001,48.37217,1810.79224,465.17844,731.72314,592.32477
1387.9895,6.52333,6.85105,7.50692,29.61008,-4.98857,42.73732,-73.80426,279.22028,0.31123,123.42001,48.37217,1810.79224,463.3251,733.729,586.64172
1388.18958,7.33072,7.6848,8.43604,29.61008,-4.98856,42.73732,-73.80426,279.2146,0.31459,123.42001,48.37217,1810.79224,465.12357,733.29163,580.45465
1388.38953,8.17743,8.55938,9.41042,29.61009,-4.98854,42.73733,-73.80426,279.2074,0.31721,123.42001,48.35494,1810.77502,467.71497,735.37152,571.39154
1388.5896,9.06586,9.47746,10.4328,29.6101,-4.98853,42.73734,-73.80426,279.20035,0.31705,123.42001,48.35494,1810.77502,463.19803,737.00018,567.93646
1388.78943,9.97269,10.4349,11.47637,29.6101,-4.98852,42.73735,-73.80426,279.1955,0.31375,123.42001,48.35494,1810.77502,447.12137,740.17627,572.35144
1388.9895,10.96009,11.45245,12.61265,29.6101,-4.98852,42.73736,-73.80426,279.19373,0.31049,123.42001,48.35494,1810.77502,426.40952,741.79584,579.25928
1389.18945,11.91673,12.44966,13.71353,29.6101,-4.98851,42.73737,-73.80426,279.19263,0.31231,123.42001,48.35494,1810.77502,418.69437,730.43982,584.4209
1389.38416,12.92496,13.4896,14.87377,29.61011,-4.98851,42.73738,-73.80426,279.18848,0.31912,123.42001,48.33677,1810.75684,443.22937,705.8952,574.12457
1389.58923,13.94748,14.56241,16.05047,29.61011,-4.98849,42.73739,-73.80426,279.18134,0.32224,123.42001,48.33677,1810.75684,474.88351,683.18463,561.72229
1389.78894,14.98949,15.64937,17.24959,29.61012,-4.98848,42.7374,-73.80427,279.17773,0.31624,123.42001,48.33677,1810.75684,466.66754,680.28284,565.5105
1389.98901,16.05476,16.75017,18.47548,29.61012,-4.98849,42.73742,-73.80427,279.18021,0.31243,123.42001,48.33677,1810.75684,420.06827,693.49396,575.3266
1390.18958,17.12476,17.86262,19.70682,29.61012,-4.98849,42.73743,-73.80427,279.1814,0.31999,123.42001,48.33677,1810.75684,418.56158,688.12634,562.12457
1390.38953,18.21201,18.98464,20.95801,29.61012,-4.98849,42.73745,-73.80427,279.17892,0.32148,123.42001,48.31791,1810.73804,457.78943,679.401,533.66577
1390.58948,19.28841,20.10449,22.19671,29.61011,-4.98849,42.73747,-73.80427,279.18372,0.31131,123.42001,48.31791,1810.73804,423.82474,698.16498,530.65961
1390.78955,20.38552,21.24068,23.45924,29.6101,-4.98852,42.73749,-73.80427,279.19424,0.31594,123.42001,48.31791,1810.73804,383.95752,706.29163,520.83624
1390.98901,21.47754,22.37343,24.71591,29.6101,-4.98853,42.73751,-73.80427,279.1998,0.32055,123.42001,48.31791,1810.73804,436.36526,685.14764,492.9111
1391.18909,22.57059,23.50499,25.97377,29.61009,-4.98855,42.73753,-73.80427,279.21255,0.30907,123.42001,48.31791,1810.73804,412.35446,689.5332,495.33691
1391.38916,23.66966,24.64498,27.23856,29.61007,-4.98859,42.73755,-73.80428,279.23019,0.31844,123.42001,48.29834,1810.71838,386.4563,679.22937,484.94791
1391.58911,24.77397,25.78516,28.50937,29.61006,-4.98861,42.73757,-73.80428,279.24261,0.31631,123.42001,48.29834,1810.71838,440.47107,657.45142,467.74017
1391.78906,25.86403,26.92058,29.76379,29.61003,-4.98865,42.73759,-73.80428,279.26413,0.31337,123.42001,48.29834,1810.71838,372.1958,665.323,476.41553
1391.98889,26.95963,28.05389,31.02458,29.61002,-4.98868,42.73762,-73.80428,279.27945,0.32508,123.42001,48.29834,1810.71838,414.94235,638.55457,451.85178
1392.18909,28.05577,29.18761,32.28601,29.61,-4.98872,42.73765,-73.80428,279.297,0.3167,123.42001,48.29834,1810.71838,381.22784,640.67505,459.42496
1392.38904,29.14824,30.31626,33.5432,29.60999,-4.98875,42.73767,-73.80428,279.31082,0.33453,123.42001,48.27896,1810.69897,397.13034,607.78009,438.86801
1392.58936,30.22939,31.43806,34.78736,29.60998,-4.98876,42.7377,-73.80428,279.3197,0.3271,123.42001,48.27896,1810.69897,393.84225,603.37561,445.71255
1392.78918,31.30426,32.55135,36.0243,29.60997,-4.98878,42.73773,-73.80428,279.3241,0.34706,123.42001,48.27896,1810.69897,390.59558,575.91492,428.98685
1392.98914,32.36974,33.6542,37.25043,29.60998,-4.98877,42.73776,-73.80428,279.32114,0.34077,123.42001,48.27896,1810.69897,380.58414,577.37268,434.80219
1393.18909,33.43399,34.75367,38.47515,29.60999,-4.98875,42.73779,-73.80428,279.31158,0.36023,123.42001,48.27896,1810.69897,395.48962,553.96057,407.7507
1393.38892,34.48303,35.8398,39.68236,29.61,-4.98872,42.73782,-73.80428,279.29779,0.35573,123.42001,48.25911,1810.67908,354.32159,565.58691,410.7912
1393.58899,35.52847,36.92361,40.88543,29.61002,-4.98868,42.73785,-73.80428,279.27618,0.36638,123.42001,48.25911,1810.67908,406.0394,545.2196,380.79272
1393.78931,36.55732,37.99188,42.06941,29.61004,-4.98865,42.73789,-73.80428,279.25821,0.36955,123.42001,48.25911,1810.67908,342.11432,548.45264,373.16064
1393.98877,37.59035,39.05795,43.25821,29.61006,-4.9886,42.73792,-73.80428,279.2359,0.36135,123.42001,48.25911,1810.67908,402.73608,536.04688,361.05273
1394.18896,38.60835,40.11054,44.42969,29.61007,-4.98858,42.73796,-73.80428,279.22238,0.37156,123.42001,48.25911,1810.67908,391.40421,504.63599,338.0787
1394.38953,39.62167,41.16005,45.5958,29.61008,-4.98856,42.738,-73.80428,279.21622,0.35788,123.42001,48.23957,1810.65955,359.77805,505.07028,349.83487
1394.58875,40.62168,42.19262,46.74659,29.61008,-4.98856,42.73803,-73.80428,279.21652,0.35054,123.42001,48.23957,1810.65955,405.51984,485.56256,344.6026
1394.7887,41.60351,43.21072,47.87646,29.61007,-4.98859,42.73807,-73.80429,279.2316,0.3564,123.42001,48.23957,1810.65955,356.45651,460.65128,329.33871
1394.98938,42.57412,44.21937,48.99342,29.61004,-4.98863,42.73811,-73.80429,279.25534,0.3452,123.42001,48.23957,1810.65955,315.74289,463.24039,333.45029
1395.18896,43.53984,45.21806,50.10476,29.61002,-4.98868,42.73815,-73.80429,279.2821,0.34014,123.42001,48.23957,1810.65955,353.60562,452.40692,319.31339
1395.38904,44.49554,46.20883,51.20456,29.60999,-4.98875,42.73819,-73.80429,279.31259,0.35445,123.42001,48.21962,1810.63965,340.77045,426.16248,284.81976
1395.58899,45.44987,47.19604,52.30278,29.60996,-4.9888,42.73823,-73.80429,279.34039,0.3646,123.42001,48.21962,1810.63965,290.12582,420.56906,267.28064
1395.78906,46.38981,48.16744,53.38444,29.60994,-4.98883,42.73827,-73.80429,279.35617,0.36659,123.42001,48.21962,1810.63965,294.70969,423.96133,264.23526
1395.98914,47.32136,49.12944,54.45645,29.60994,-4.98884,42.73832,-73.80429,279.35764,0.37702,123.42001,48.21962,1810.63965,341.97766,409.70279,246.93335
1396.18921,48.25256,50.0919,55.52806,29.60995,-4.98882,42.73837,-73.8043,279.34662,0.3969,123.42001,48.21962,1810.63965,348.95108,384.43958,222.54889
1396.38892,49.17107,51.04139,56.58506,29.60997,-4.98878,42.73841,-73.8043,279.32538,0.41131,123.42001,48.19995,1810.61987,314.34396,370.1189,211.47476
1396.58911,50.07517,51.97651,57.62548,29.61,-4.98873,42.73846,-73.8043,279.29718,0.41088,123.42001,48.19995,1810.61987,274.35025,380.0311,243.95016
1396.78918,50.96084,52.90158,58.64469,29.61003,-4.98867,42.7385,-73.8043,279.26785,0.39899,123.42001,48.19995,1810.61987,149.41431,432.91925,320.93518
1396.98914,51.82434,53.8117,59.63839,29.61005,-4.98863,42.73855,-73.8043,279.25061,0.38811,123.42001,48.19995,1810.61987,37.66605,453.94427,372.16721
1397.18921,52.68062,54.71364,60.62378,29.61004,-4.98864,42.7386,-73.8043,279.25629,0.3867,123.42001,48.19995,1810.61987,0,367.11713,324.2771
1397.38953,53.55499,55.60734,61.62999,29.61003,-4.98867,42.73865,-73.8043,279.27332,0.38175,123.42001,48.18024,1810.60022,136.94736,318.68521,294.51373
1397.58911,54.40638,56.48483,62.60974,29.61,-4.98873,42.7387,-73.8043,279.30234,0.3788,123.42001,48.18024,1810.60022,77.07062,319.90213,305.25647
1397.78894,55.23363,57.34972,63.56173,29.60996,-4.9888,42.73875,-73.8043,279.34061,0.3841,123.42001,48.18024,1810.60022,0,323.10999,294.08002
1397.98926,56.0617,58.21497,64.51465,29.60992,-4.98888,42.7388,-73.80431,279.38171,0.40196,123.42001,48.18024,1810.60022,0,315.34293,221.92552
1398.18921,56.86702,59.06662,65.4414,29.60988,-4.98896,42.73885,-73.80431,279.42191,0.43789,123.42001,48.18024,1810.60022,0,261.13925,139.08029
1398.38953,57.64844,59.90797,66.34064,29.60985,-4.98902,42.73891,-73.80431,279.44965,0.4827,123.42001,48.16045,1810.58044,0,201.75278,73.62194
1398.58936,58.41109,60.73949,67.21828,29.60983,-4.98905,42.73896,-73.80431,279.46616,0.53202,123.42001,48.16045,1810.58044,0,89.61951,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472.57825,0.49311,0.45598,0.56746,29.61008,-4.98857,42.73728,-73.80426,279.22034,0.29142,261.80002,97.12942,1997.92932,531.27521,765.81036,699.65515
1472.77856,0.49311,0.58104,0.56746,29.61008,-4.98857,42.73728,-73.80426,279.22012,0.29173,261.80002,97.12942,1997.92932,540.85358,770.203,685.87988
1472.97852,0.69736,0.71992,0.80251,29.61008,-4.98857,42.73728,-73.80426,279.21982,0.29204,261.80002,97.12942,1997.92932,547.15509,774.3443,674.85229
1473.17859,0.8541,0.87425,0.98288,29.61008,-4.98857,42.73728,-73.80426,279.21939,0.29229,261.80002,97.12942,1997.92932,552.5,779.47052,664.5473
1473.37866,0.98623,1.0528,1.13493,29.61008,-4.98857,42.73728,-73.80426,279.21884,0.2925,261.80002,97.12942,1997.92932,558.22864,780.80652,657.37341
1473.57849,1.20788,1.27308,1.39,29.61008,-4.98856,42.73728,-73.80426,279.21823,0.29264,261.80002,97.11766,1997.9176,558.65674,781.66156,655.39996
1473.77808,1.47934,1.54444,1.7024,29.61008,-4.98856,42.73728,-73.80426,279.21744,0.29266,261.80002,97.11766,1997.9176,552.617,784.20178,657.40894
1473.97852,1.77795,1.86808,2.04603,29.61008,-4.98856,42.73728,-73.80426,279.21652,0.2926,261.80002,97.11766,1997.9176,545.36591,787.95972,659.92987
1474.17847,2.14944,2.24239,2.47353,29.61008,-4.98856,42.73729,-73.80426,279.21539,0.29234,261.80002,97.11766,1997.9176,538.87225,791.98486,660.91974
1474.37842,2.56231,2.66723,2.94865,29.61008,-4.98856,42.73729,-73.80426,279.21426,0.29186,261.80002,97.11766,1997.9176,533.6637,794.28992,663.61157
1474.57849,2.99951,3.14574,3.45178,29.61008,-4.98856,42.73729,-73.80426,279.21326,0.29123,261.80002,97.10366,1997.90356,527.33313,796.53912,664.78418
1474.77856,3.52156,3.68081,4.05254,29.61009,-4.98855,42.73729,-73.80426,279.2124,0.29057,261.80002,97.10366,1997.90356,521.18085,799.45135,666.15857
1474.97375,4.03634,4.25504,4.64493,29.61009,-4.98855,42.7373,-73.80426,279.21155,0.2898,261.80002,97.10366,1997.90356,515.18671,802.31976,666.83746
1475.17847,4.65206,4.88821,5.35349,29.61009,-4.98855,42.7373,-73.80426,279.21066,0.28942,261.80002,97.10366,1997.90356,509.44611,805.01025,667.63684
1475.37866,5.31104,5.56704,6.11183,29.61009,-4.98855,42.7373,-73.80426,279.20935,0.28982,261.80002,97.10366,1997.90356,504.52145,806.76697,667.07098
1475.57849,5.99903,6.28084,6.90356,29.61009,-4.98854,42.73731,-73.80426,279.20709,0.29144,261.80002,97.0872,1997.88721,501.60858,806.16309,665.41119
1475.77856,6.72523,7.04469,7.73925,29.61009,-4.98854,42.73732,-73.80426,279.20309,0.29435,261.80002,97.0872,1997.88721,502.74448,805.11493,660.85736
1475.97839,7.49474,7.8443,8.62479,29.6101,-4.98852,42.73732,-73.80426,279.19724,0.29774,261.80002,97.0872,1997.88721,506.80652,802.24884,655.54565
1476.17834,8.29552,8.67946,9.54632,29.61011,-4.98851,42.73733,-73.80426,279.19003,0.3,261.80002,97.0872,1997.88721,509.89471,798.66058,651.66272
1476.3783,9.11934,9.54959,10.49435,29.61011,-4.9885,42.73734,-73.80426,279.18326,0.2993,261.80002,97.0872,1997.88721,505.56006,798.30103,651.16797
1476.57837,9.98487,10.44194,11.49039,29.61012,-4.98849,42.73735,-73.80426,279.17892,0.29568,261.80002,97.0696,1997.86951,489.27173,803.31042,654.99255
1476.7782,10.88216,11.36586,12.52297,29.61012,-4.98848,42.73736,-73.80426,279.1774,0.29283,261.80002,97.0696,1997.86951,466.81168,808.70648,659.78851
1476.97839,11.78335,12.31098,13.56004,29.61012,-4.98848,42.73737,-73.80426,279.1759,0.29526,261.80002,97.0696,1997.86951,458.49106,807.76709,655.80383
1477.17834,12.70676,13.27088,14.62267,29.61012,-4.98847,42.73738,-73.80426,279.17096,0.30181,261.80002,97.0696,1997.86951,478.08133,796.01526,640.29102
1477.37866,13.65678,14.24944,15.71595,29.61013,-4.98846,42.73739,-73.80426,279.16364,0.30381,261.80002,97.0696,1997.86951,502.41614,789.54193,620.93402
1477.57874,14.61161,15.24014,16.81474,29.61014,-4.98845,42.73741,-73.80426,279.16019,0.29756,261.80002,97.05122,1997.85107,486.36603,796.07562,621.0072
1477.77869,15.57815,16.24263,17.92702,29.61013,-4.98845,42.73742,-73.80427,279.16284,0.29417,261.80002,97.05122,1997.85107,442.14182,806.95007,629.02527
1477.97827,16.53968,17.24889,19.03352,29.61013,-4.98846,42.73743,-73.80427,279.16437,0.30151,261.80002,97.05122,1997.85107,445.84402,794.80536,619.63043
1478.17847,17.52477,18.26702,20.16715,29.61013,-4.98845,42.73745,-73.80427,279.16226,0.30362,261.80002,97.05122,1997.85107,492.3584,769.72266,602.96515
1478.37854,18.50999,19.28686,21.30092,29.61013,-4.98846,42.73747,-73.80427,279.16681,0.29383,261.80002,97.05122,1997.85107,473.92157,767.40515,611.21527
1478.57837,19.50155,20.31452,22.44199,29.61012,-4.98848,42.73748,-73.80427,279.17792,0.29655,261.80002,97.03243,1997.8324,431.91708,763.82117,617.47681
1478.7782,20.4926,21.34154,23.58246,29.61011,-4.9885,42.7375,-73.80427,279.18408,0.3036,261.80002,97.03243,1997.8324,479.5618,734.32935,598.7627
1478.97888,21.47754,22.36462,24.71591,29.6101,-4.98851,42.73753,-73.80427,279.19437,0.29269,261.80002,97.03243,1997.8324,478.15851,732.98669,600.38318
1479.17871,22.46801,23.39355,25.85572,29.61009,-4.98855,42.73755,-73.80427,279.21243,0.29711,261.80002,97.03243,1997.8324,423.74765,736.49921,598.72729
1479.37866,23.4633,24.42208,27.00108,29.61007,-4.98857,42.73757,-73.80427,279.224,0.30227,261.80002,97.03243,1997.8324,476.96979,719.47162,570.71124
1479.57849,24.45289,25.44732,28.13988,29.61006,-4.98861,42.73759,-73.80427,279.24194,0.29227,261.80002,97.01305,1997.81299,436.80643,736.4093,569.55847
1479.7738,25.43265,26.45988,29.26738,29.61004,-4.98865,42.73761,-73.80428,279.25998,0.3063,261.80002,97.01305,1997.81299,426.28506,729.49799,543.3526
1479.97876,26.42211,27.48684,30.40602,29.61003,-4.98867,42.73764,-73.80428,279.27295,0.29931,261.80002,97.01305,1997.81299,461.34094,723.20386,532.52448
1480.17859,27.40246,28.50041,31.53419,29.61001,-4.98871,42.73766,-73.80428,279.29089,0.30913,261.80002,97.01305,1997.81299,407.35657,711.92798,531.02832
1480.37878,28.3875,29.51929,32.66775,29.61,-4.98872,42.73769,-73.80428,279.29752,0.31169,261.80002,97.01305,1997.81299,475.90305,680.84589,520.37323
1480.57849,29.3602,30.52658,33.78712,29.60999,-4.98874,42.73771,-73.80428,279.3074,0.31712,261.80002,97.01305,1997.81299,411.02386,670.5354,529.71838
1480.78845,30.37783,31.57992,34.95819,29.60999,-4.98874,42.73774,-73.80428,279.30386,0.32411,261.80002,96.99356,1997.79358,474.96884,645.50507,516.97443
1480.98828,31.32755,32.56477,36.05111,29.61,-4.98873,42.73777,-73.80428,279.30136,0.33076,261.80002,96.99356,1997.79358,401.00128,649.79083,517.23932
1481.18896,32.2757,33.54911,37.14221,29.61001,-4.9887,42.7378,-73.80428,279.28583,0.33489,261.80002,96.99356,1997.79358,462.25272,641.69458,493.83661
1481.38879,33.2224,34.52576,38.23166,29.61002,-4.98868,42.73783,-73.80428,279.27243,0.34416,261.80002,96.99356,1997.79358,392.83981,648.59534,479.27917
1481.58862,34.1571,35.49325,39.3073,29.61004,-4.98863,42.73787,-73.80428,279.2493,0.33962,261.80002,96.99356,1997.79358,452.84985,644.27692,464.61911
1481.7887,35.09116,36.46129,40.38219,29.61007,-4.9886,42.7379,-73.80428,279.23102,0.35247,261.80002,96.97424,1997.77417,415.20197,629.01752,441.03693
1481.98828,36.0145,37.41768,41.44475,29.61009,-4.98855,42.73793,-73.80428,279.211,0.3383,261.80002,96.97424,1997.77417,432.07553,633.63153,447.11896
1482.18896,36.93122,38.36773,42.49969,29.6101,-4.98853,42.73796,-73.80428,279.19687,0.34691,261.80002,96.97424,1997.77417,453.81125,602.31256,421.96716
1482.38867,37.8418,39.30787,43.54756,29.6101,-4.98851,42.738,-73.80429,279.1929,0.33796,261.80002,96.97424,1997.77417,398.96796,602.53613,427.17322
1482.58826,38.74352,40.24064,44.58525,29.6101,-4.98851,42.73803,-73.80429,279.19333,0.32771,261.80002,96.97424,1997.77417,454.97925,588.12842,420.41794
1482.78857,39.637,41.16551,45.61345,29.61009,-4.98854,42.73807,-73.80429,279.20779,0.33507,261.80002,96.95501,1997.755,418.00101,562.62396,397.73163
1482.98877,40.51979,42.07926,46.62934,29.61007,-4.98858,42.73811,-73.80429,279.2298,0.32254,261.80002,96.95501,1997.755,383.25766,569.00012,404.8407
1483.18872,41.39549,42.98571,47.63708,29.61004,-4.98863,42.73814,-73.80429,279.25458,0.32025,261.80002,96.95501,1997.755,431.50293,551.38751,388.53363
1483.38818,42.26169,43.88366,48.63389,29.61002,-4.98869,42.73819,-73.80429,279.28461,0.33468,261.80002,96.95501,1997.755,393.90512,526.65936,361.74252
1483.58838,43.12176,44.77309,49.62364,29.60999,-4.98874,42.73822,-73.8043,279.31091,0.33521,261.80002,96.95501,1997.755,350.80283,532.06409,363.51953
1483.78381,43.97331,45.64924,50.60358,29.60997,-4.98878,42.73827,-73.8043,279.32608,0.33788,261.80002,96.93575,1997.73572,393.38904,526.31537,357.06241
1483.97852,44.78425,46.49274,51.53679,29.60997,-4.98879,42.7383,-73.8043,279.33179,0.35918,261.80002,96.93575,1997.73572,392.64499,503.36053,333.28653
1484.17847,45.61809,47.35896,52.49636,29.60997,-4.98878,42.73835,-73.8043,279.32568,0.37229,261.80002,96.93575,1997.73572,295.93118,526.35968,352.76761
1484.37854,46.44481,48.21899,53.44774,29.60999,-4.98874,42.73839,-73.8043,279.306,0.37155,261.80002,96.93575,1997.73572,223.46669,565.63824,389.27377
1484.5686,47.19014,49.00527,54.30545,29.61001,-4.98869,42.73843,-73.8043,279.28076,0.37516,261.80002,96.93575,1997.73572,232.31651,563.51068,389.15652
1484.76868,48.03284,49.87052,55.27521,29.61004,-4.98864,42.73848,-73.8043,279.25424,0.38526,261.80002,96.91611,1997.71606,250.27148,520.62701,350.50946
1484.96924,48.83862,50.70665,56.20248,29.61006,-4.9886,42.73852,-73.8043,279.23245,0.3846,261.80002,96.91611,1997.71606,210.12463,518.69501,350.95538
1485.16833,49.63131,51.52818,57.11469,29.61008,-4.98857,42.73857,-73.80431,279.22095,0.3704,261.80002,96.91611,1997.71606,121.7795,554.31165,388.6886
1485.37842,50.45975,52.39018,58.06804,29.61007,-4.98858,42.73862,-73.80431,279.22656,0.35548,261.80002,96.91611,1997.71606,74.57706,557.54834,395.73029
1485.57874,51.22023,53.18477,58.9432,29.61005,-4.98862,42.73866,-73.80431,279.24808,0.34577,261.80002,96.91611,1997.71606,109.67034,530.85413,372.77768
1485.77869,51.98831,53.98024,59.82708,29.61002,-4.98868,42.73871,-73.80431,279.28046,0.34655,261.80002,96.89653,1997.69653,131.66524,499.45453,344.35944
1485.97876,52.74981,54.76747,60.7034,29.60999,-4.98875,42.73876,-73.80431,279.31656,0.35695,261.80002,96.89653,1997.69653,129.97943,467.3884,314.29916
1486.17834,53.50957,55.55127,61.57771,29.60995,-4.98882,42.73881,-73.80431,279.3468,0.37223,261.80002,96.89653,1997.69653,94.44573,450.33163,297.5578
1486.37866,54.2542,56.32788,62.43462,29.60994,-4.98885,42.73886,-73.80431,279.36124,0.38748,261.80002,96.89653,1997.69653,0,487.69083,332.37878
1486.57898,54.98212,57.09837,63.2723,29.60993,-4.98886,42.73891,-73.80431,279.36652,0.41038,261.80002,96.89653,1997.69653,0,456.82648,299.30914
1486.76868,55.67214,57.83109,64.06636,29.60993,-4.98886,42.73896,-73.80431,279.36884,0.44011,261.80002,96.87711,1997.67712,0,402.28903,247.41467
1486.96851,56.37744,58.58208,64.87801,29.60994,-4.98885,42.73901,-73.80431,279.3602,0.46472,261.80002,96.87711,1997.67712,0,342.42227,193.50333
1487.16821,57.09959,59.3331,65.70903,29.60996,-4.9888,42.73906,-73.80431,279.33252,0.46361,261.80002,96.87711,1997.67712,0,358.59543,212.91293
1487.36865,57.81902,60.07685,66.53695,29.60999,-4.98875,42.73912,-73.80431,279.31024,0.45051,261.80002,96.87711,1997.67712,0,357.04904,213.92947
1487.56848,58.53169,60.80862,67.35707,29.60999,-4.98874,42.73917,-73.80431,279.30664,0.43371,261.80002,96.87711,1997.67712,0,349.56342,208.03015
1487.76855,59.21526,61.52689,68.1437,29.60997,-4.98878,42.73923,-73.80431,279.32962,0.42464,261.80002,96.85744,1997.65735,0,336.65683,192.04936
1487.96851,59.86869,62.23207,68.89565,29.60991,-4.98889,42.73928,-73.80431,279.38757,0.44241,261.80002,96.85744,1997.65735,0,250.58669,99.47541
1488.16833,60.50301,62.92754,69.62562,29.60984,-4.98903,42.73934,-73.80431,279.46243,0.48368,261.80002,96.85744,1997.65735,0,135.75397,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583.35828,0.49311,0.42712,0.56746,29.61009,-4.98853,42.73728,-73.80426,279.203,0.27411,400.18005,145.19666,2184.37671,572.53833,866.32336,742.90765
1583.55774,0.49311,0.60787,0.56746,29.61009,-4.98853,42.73728,-73.80426,279.20279,0.27441,400.18005,145.18542,2184.36548,580.98505,861.46643,739.45044
1583.75842,0.69736,0.80449,0.80251,29.6101,-4.98853,42.73728,-73.80426,279.20245,0.27472,400.18005,145.18542,2184.36548,589.48877,857.3764,735.06476
1583.95776,0.98623,1.01912,1.13493,29.6101,-4.98853,42.73728,-73.80426,279.20197,0.27508,400.18005,145.18542,2184.36548,598.92407,853.79498,729.51202
1584.15771,1.20788,1.26504,1.39,29.6101,-4.98853,42.73728,-73.80426,279.20139,0.27532,400.18005,145.18542,2184.36548,603.6131,852.43457,725.61963
1584.35815,1.47934,1.56148,1.7024,29.6101,-4.98853,42.73728,-73.80426,279.20062,0.27555,400.18005,145.18542,2184.36548,598.42157,856.05884,725.74475
1584.55811,1.84507,1.90585,2.12327,29.6101,-4.98853,42.73728,-73.80426,279.19958,0.27542,400.18005,145.17256,2184.35278,589.94348,861.27356,727.96075
1584.75781,2.20528,2.29813,2.53779,29.6101,-4.98853,42.73729,-73.80426,279.19846,0.27524,400.18005,145.17256,2184.35278,581.96063,866.112,729.18646
1584.95789,2.60933,2.73265,3.00276,29.6101,-4.98852,42.73729,-73.80426,279.1972,0.27482,400.18005,145.17256,2184.35278,575.8927,869.10956,731.45404
1585.15784,3.07951,3.2206,3.54384,29.6101,-4.98852,42.73729,-73.80426,279.19604,0.27417,400.18005,145.17256,2184.35278,569.49432,872.23071,732.92914
1585.35779,3.58994,3.74529,4.13123,29.6101,-4.98852,42.73729,-73.80426,279.19498,0.27346,400.18005,145.17256,2184.35278,563.22217,875.70203,733.63605
1585.55762,4.09614,4.32621,4.71375,29.6101,-4.98852,42.7373,-73.80426,279.19403,0.27262,400.18005,145.15704,2184.33716,555.85828,878.16016,735.34119
1585.75769,4.70404,4.94779,5.41331,29.6101,-4.98852,42.7373,-73.80426,279.19305,0.27218,400.18005,145.15704,2184.33716,549.37769,880.96899,736.45081
1585.95825,5.35662,5.6099,6.16429,29.61011,-4.98851,42.7373,-73.80426,279.1918,0.27244,400.18005,145.15704,2184.33716,544.18213,882.30884,736.33679
1586.15796,6.03943,6.31245,6.95005,29.61011,-4.98851,42.73731,-73.80426,279.18951,0.27401,400.18005,145.15704,2184.33716,541.61072,882.16522,735.0014
1586.35803,6.72523,7.04985,7.73925,29.61011,-4.9885,42.73732,-73.80426,279.18561,0.27685,400.18005,145.15704,2184.33716,543.08618,879.70508,731.27051
