time,vind_kias,vind_keas,vind_mph,prs,tmp,lat,lon,alt_msl,alt_agl,payld,fuel,curr_w,gear1,gear2,gear3
4456.80322,19.12843,20.17492,22.0126,25.5596,-20.00146,39.5135,-119.76921,4415.7373,0.3189,123.42001,48.25283,1810.67285,401.56897,702.99261,547.03937
4457.00342,20.04198,21.13639,23.0639,25.5596,-20.00147,39.51348,-119.76922,4415.74561,0.31413,123.42001,48.25283,1810.67285,401.82666,700.29742,542.49445
4457.20312,20.94963,22.09223,24.10841,25.55959,-20.0015,39.51346,-119.76922,4415.75781,0.31595,123.42001,48.25283,1810.67285,375.28409,696.47388,540.91296
4457.39355,21.85212,23.03267,25.14697,25.55958,-20.00152,39.51344,-119.76922,4415.76807,0.31986,123.42001,48.23499,1810.65503,402.87128,681.79144,527.80444
4457.59375,22.73964,23.96837,26.16831,25.55956,-20.00154,39.51342,-119.76922,4415.78174,0.31418,123.42001,48.23499,1810.65503,388.93918,678.19501,525.3902
4457.79297,23.64897,24.92666,27.21475,25.55955,-20.00158,39.5134,-119.76922,4415.79834,0.32047,123.42001,48.23499,1810.65503,374.98486,670.63354,517.20337
4457.9834,24.52461,25.84204,28.22242,25.55954,-20.0016,39.51337,-119.76922,4415.8125,0.31857,123.42001,48.23499,1810.65503,398.99124,660.88025,509.4209
4458.18311,25.42137,26.78589,29.25439,25.55952,-20.00164,39.51335,-119.76922,4415.83154,0.31965,123.42001,48.23499,1810.65503,361.21848,658.02417,506.98648
4458.3833,26.3326,27.73925,30.30301,25.5595,-20.00167,39.51332,-119.76922,4415.84766,0.32452,123.42001,48.21735,1810.63733,387.11722,643.98755,491.61334
4458.57812,27.23074,28.6776,31.33657,25.55948,-20.00171,39.5133,-119.76922,4415.86572,0.32318,123.42001,48.21735,1810.63733,357.69205,644.43927,490.69461
4458.7832,28.12969,29.62289,32.37107,25.55947,-20.00174,39.51327,-119.76922,4415.87988,0.33153,123.42001,48.21735,1810.63733,378.67676,627.76843,475.81418
4458.9834,29.01712,30.55635,33.39231,25.55946,-20.00177,39.51324,-119.76922,4415.89404,0.33005,123.42001,48.21735,1810.63733,356.18777,627.27887,474.30032
4459.18359,29.902,31.48353,34.41061,25.55945,-20.00179,39.51321,-119.76922,4415.90381,0.33905,123.42001,48.21735,1810.63733,376.2496,611.51001,457.23218
4459.3833,30.78069,32.40615,35.42178,25.55944,-20.0018,39.51318,-119.76922,4415.9126,0.33896,123.42001,48.1993,1810.61926,347.03552,609.69177,455.4212
4459.5835,31.64995,33.31979,36.42212,25.55943,-20.00181,39.51315,-119.76922,4415.91602,0.34631,123.42001,48.1993,1810.61926,374.6048,593.84906,438.3924
4459.7832,32.52514,34.23161,37.42926,25.55943,-20.00182,39.51312,-119.76922,4415.91943,0.34912,123.42001,48.1993,1810.61926,342.82962,590.68689,436.38049
4459.9834,33.38448,35.1344,38.41817,25.55943,-20.00182,39.51309,-119.76922,4415.91846,0.35012,123.42001,48.1993,1810.61926,373.75916,574.53271,425.57443
4460.17871,34.23956,36.02707,39.40218,25.55943,-20.00182,39.51305,-119.76922,4415.91992,0.35629,123.42001,48.1993,1810.61926,351.4231,564.18524,420.24774
4460.3833,35.0873,36.91982,40.37774,25.55943,-20.00182,39.51302,-119.76922,4415.9209,0.35058,123.42001,48.18116,1810.6012,358.34799,556.72797,418.353
4460.58301,35.93153,37.80338,41.34927,25.55943,-20.00183,39.51299,-119.76922,4415.9248,0.35551,123.42001,48.18116,1810.6012,369.52747,534.23004,403.70569
4460.7832,36.76605,38.67927,42.30962,25.55942,-20.00185,39.51295,-119.76923,4415.93506,0.35263,123.42001,48.18116,1810.6012,337.40958,530.70325,403.48648
4460.98389,37.59465,39.54796,43.26316,25.55941,-20.00187,39.51291,-119.76923,4415.94727,0.34678,123.42001,48.18116,1810.6012,357.77017,524.22534,396.52899
4461.18311,38.41464,40.40616,44.20678,25.55939,-20.00191,39.51287,-119.76923,4415.96631,0.35156,123.42001,48.18116,1810.6012,348.46063,504.73312,376.63208
4461.3833,39.22655,41.2568,45.14111,25.55936,-20.00196,39.51284,-119.76923,4415.99121,0.34881,123.42001,48.16332,1810.58325,319.81003,504.41205,372.9631
4461.5835,40.03086,42.10152,46.0667,25.55934,-20.002,39.5128,-119.76923,4416.01709,0.34571,123.42001,48.16332,1810.58325,337.85291,495.28363,364.71735
4461.7832,40.82804,42.93761,46.98408,25.55931,-20.00206,39.51276,-119.76923,4416.04395,0.35357,123.42001,48.16332,1810.58325,339.10663,474.96735,347.39774
4461.97852,41.6185,43.76096,47.89371,25.55929,-20.00211,39.51272,-119.76923,4416.07031,0.35911,123.42001,48.16332,1810.58325,310.44489,463.72256,342.3175
4462.18359,42.4026,44.5865,48.79605,25.55927,-20.00215,39.51268,-119.76923,4416.09082,0.36056,123.42001,48.16332,1810.58325,312.64023,457.68134,344.58853
4462.37793,43.17796,45.3948,49.68831,25.55925,-20.00218,39.51263,-119.76923,4416.10498,0.36757,123.42001,48.14546,1810.56531,328.25308,441.30777,333.51208
4462.58301,43.94772,46.20741,50.57413,25.55925,-20.0022,39.51259,-119.76923,4416.11426,0.37911,123.42001,48.14546,1810.56531,316.80109,427.90979,318.78214
4462.7832,44.71483,47.00874,51.45691,25.55924,-20.00221,39.51255,-119.76923,4416.1167,0.38563,123.42001,48.14546,1810.56531,288.15579,419.16885,307.41916
4462.98291,45.47421,47.80521,52.33079,25.55925,-20.0022,39.5125,-119.76923,4416.11084,0.38441,123.42001,48.14546,1810.56531,292.74127,423.04245,306.00699
4463.18311,46.22881,48.59415,53.19917,25.55925,-20.00219,39.51246,-119.76923,4416.10498,0.38222,123.42001,48.14546,1810.56531,313.12311,416.81137,295.29044
4463.3833,46.97128,49.37494,54.05359,25.55925,-20.00218,39.51241,-119.76923,4416.104,0.38276,123.42001,48.12718,1810.547,324.56201,403.47617,280.3721
4463.5835,47.71214,50.15237,54.90615,25.55926,-20.00217,39.51237,-119.76923,4416.09619,0.38479,123.42001,48.12718,1810.547,303.87366,382.9126,249.21275
4463.78369,48.4539,50.92669,55.75976,25.55928,-20.00214,39.51232,-119.76923,4416.07812,0.38047,123.42001,48.12718,1810.547,296.61887,375.28784,256.11792
